,Titulo,Ano,Cluster
449,verdad jackie chan rumores cuarentena coronavirus,2020,1
450,coronavirus italia : relato primera persona ...,2020,1
451,"parlamentario iraní aseguró muertos coronavirus país llegan 50 , encima cifra admite régimen",2020,1
452,brote coronavirus italia : supermercados dan abasto agotan mascarillas gel desinfectante,2020,1
453,cancillería : crearon red diplomáticas argentina reclamar paridad género,2020,0
454,"así wuhan hoy , ciudad china intenta sobrevivir ...",2020,0
455,huawei presentó competidor samsung motorola : nuevo celular plegable mate x,2020,0
456,coronavirus set deal heavy blow italy 's ailing economy,2020,1
457,lockdown : day life teacher italy 's coronavirus ...,2020,1
458,coronavirus : controles aeropuerto ezeiza,2020,1
459,detectaron brasil primer caso coronavirus latinoamérica,2020,1
460,caso xiaoxiao : bebé recién nacida contrajo coronavirus recuperó recibir medicinas,2020,1
461,video : simulacro violento arresto posible paciente coronavirus china,2020,1
462,reacción messi fanático habló maradona ingreso san paolo,2020,0
463,renuncia ceo disney,2020,0
464,brief-sino biopharmaceutical update unit 's magnesium ...,2020,0
465,"'where 's abe ? ' critic ask , coronavirus spread japan",2020,1
466,descartan caso coronavirus oberá,2020,1
467,nestle starbucks expect coffee alliance boost growth,2020,0
468,"tres puertos , cozumel , rechazaron crucero temor coronavirus",2020,1
469,estudio muestra mortalidad coronavirus mayor lugares peores recursos médicos,2020,1
470,¿un bestseller ‘ 80 anticipó surgimiento coronavirus china ?,2020,1
471,coronavirus argentina : activó protocolo calafate turista,2020,0
472,¿cómo contagia ? ¿sirve barbijo ? doctor stamboulian respondió dudas frecuentes coronavirus,2020,1
473,soldado fuerzas unidos corea sur diagnosticado coronavirus,2020,1
474,"temor arribo coronavirus país , disparó venta barbijos aumentaron precios",2020,1
475,coronavirus argentina : activó protocolo hospitales do provincias,2020,0
476,coronavirus : medidas toma américa latina ahora covid-19 llegó región,2020,0
477,"“ ¿qué hacés , coronavirus ? ” , broma ciudadano chino acabó violenta pelea argentina",2020,0
478,así prepara malbrán detectar coronavirus argentina,2020,0
479,futbolista italiano hospitalizado tras dar positivo coronavirus,2020,1
480,cuáles tipos barba podrían alterar eficacia mascarillas frente coronavirus,2020,1
481,quiénes autoridades iraníes víctimas coronavirus : muerto menos cuatro contagiados,2020,1
482,coronavirus : mucha menos mortalidad male,2020,1
483,"coronavirus , tini stoessel cancela meet greet ...",2020,1
484,alerta coronavirus escuela asisten hijos príncipe william kate middleton,2020,1
485,u.s. regulator announces first shortage drug related ...,2020,0
486,¿la lejía cloro sirven matar coronavirus ...,2020,1
487,first dutch coronavirus infection confirmed : health authority,2020,1
488,"hotel aislado dónde viajó recientemente paciente coronavirus culiacán , sinaloa",2020,1
489,corea sur país casos nuevos coronavirus día : 571 infectados superó largamente china,2020,1
490,coronavirus : dispositivo buscado prevenir contagio,2020,1
491,10 recomendaciones oms prevenir contagio coronavirus,2020,1
492,confirman primer caso coronavirus méxico,2020,1
493,china sofisticado laboratorio mentira impidió luchar coronavirus comienzo,2020,1
494,video falso infectado coronavirus hospital méxico “ fake news ” circulan redes sociales,2020,1
495,denuncian irán oculta verdadera cantidad muertos coronavirus : ascendería 210,2020,1
496,alerta coronavirus : cuáles pandemias asolaron mundo últimos cien años,2020,1
497,accidentes viales motos : 4 cada 10 persona pierden ...,2020,0
498,"coronavirus : activaron protocolo ezeiza , bordo avión venía miami",2020,1
499,cómo hacer cubrebocas gel antibacterial llegada coronavirus méxico,2020,1
500,francia decidió cancelar eventos 5.000 persona lugares cerrados coronavirus,2020,1
501,hotel culiacán mantiene servicios pese huésped aislado coronavirus,2020,1
502,10 consejos disminuir posibilidad contagio coronavirus avión,2020,1
503,¿perros gatos pueden transmitir coronavirus ? : cinco preguntas entender virus pone alerta mexicano,2020,1
504,¿las persona pasan covid-19 convierten inmunes nuevo coronavirus ?,2020,0
505,episodio vivió fútbol mexicano influenza h1n1 revivió llegada coronavirus,2020,1
506,"prevención , papa francisco suspendió participación retiro espiritual programado miembros curia",2020,0
507,australia 's first coronavirus death confirmed former ...,2020,1
508,república dominicana confirmó primer caso coronavirus,2020,1
509,escritor chileno luis sepúlveda esposa coronavirus,2020,1
510,"cómo ahorrar oro , pleno auge metal refugio inversores",2020,0
511,"thailand report one new coronavirus case , total 43 - health ...",2020,1
512,argentina set become first major latin american country legalise abortion,2020,0
513,"kissing please , we 're swiss , minister urge coronavirus",2020,1
514,salta : impresionantes fotos ataque boa ...,2020,0
515,u.s. aim expand number diagnostic kit coronavirus ...,2020,1
516,health official washington report second u.s. death ...,2020,0
517,"golf : u.s. open qualifier asia schedule now , say ...",2020,0
518,coronavirus : activó protocolo seguridad ezeiza ...,2020,1
519,gigante mundial fitness compra startup argentina acelera expansión región,2020,0
520,papa francisco tosió tapó mano : hacerlo,2020,0
521,organización mundial salud abrió cuenta tik tok informar coronavirus,2020,1
522,"cuatro películas miniserie `` profetizaron '' coronavirus , premonición simpson astérix",2020,1
523,fuerte rebote acciones wall street tras semana negra marcada temor coronavirus,2020,1
524,embarazo coronavirus : estudio revela cómo afecta recién nacidos,2020,1
525,"sonia , correntina adopción , marca presencia bake ...",2020,0
526,"llevó hospital , contagió coronavirus",2020,1
527,middle east airline lose $ 100 mln due coronavirus - iata,2020,1
528,confirmaron primer caso coronavirus argentina,2020,0
529,confirmaron primer caso coronavirus argentina : trasladaron paciente clínica,2020,0
530,confirman primer caso coronavirus argentina,2020,0
531,primer caso coronavirus argentina : cuáles síntomas,2020,0
532,claves coronavirus : síntomas cómo prevenir,2020,1
533,coronavirus llegó argentina,2020,0
534,"américa latina , alerta avance coronavirus",2020,1
535,+++ último coronavirus : primeros casos argentina chile +++,2020,0
536,argentina confirma primer caso nuevo coronavirus,2020,0
537,argentina confirms first case covid-19 coronavirus,2020,0
538,estudian ocho casos sospechosos coronavirus argentina,2020,0
539,primer paciente coronavirus argentina internado menos semana,2020,0
540,coronavirus : oms argentina ofrece recomendaciones ...,2020,0
541,google canceló evento anual importante coronavirus,2020,1
542,brote coronavirus triplicaron ventas `` la peste '' albert camus italia,2020,1
543,coronavirus : peligroso hacer alcohol gel casero,2020,1
544,técnica peluqueros chino seguir atendiendo clientes plenum epidemia coronavirus,2020,1
545,beijing reclamó deje llamar “ virus chino ” coronavirus quejó ser “ chivo expiatorio ” brote,2020,1
546,california confirmó primer muerto coronavirus total unidos asciende 11,2020,1
547,coronavirus : ¿son efectivos desinfectantes aerosol ?,2020,1
548,empleada clínica internado primer paciente coronavirus síntomas enfermedad,2020,1
549,murió paciente coronavirus wuhan cinco días después haber sido dado alta,2020,1
550,"perros gatos pueden transmitir nuevo coronavirus , pueden contagiarse dueños",2020,1
551,coronavirus : origen evolución continuum patógeno mortal,2020,1
552,argentina brasil anuncian nuevos casos coronavirus,2020,0
553,retuvieron crucero mile persona bordo costa california 21 casos sospechosos coronavirus,2020,1
554,italia cerró escuelas 300 millones alumnos clases mundo coronavirus,2020,1
555,facebook cierra oficina temporalmente empleado contagió coronavirus,2020,1
556,fifa planea suspender partidos eliminatorias asia mundial qatar 2022 coronavirus,2020,1
557,jack dorsey : fondo buitre pesadilla argentina quiere sacar cargo director twitter,2020,0
558,"coronavirus : dice sanatorio otamendi , internado segundo infectado argentina",2020,0
559,primer caso coronavirus vaticano : autoridades evalúan suspender ceremonias públicas,2020,1
560,confirmaron primer caso coronavirus colombia,2020,1
561,casos coronavirus mundo superaron barrera 100 mil,2020,1
562,coronavirus : quién paciente cero argentina,2020,0
563,activó protocolo ezeiza pasajero llegó españa fiebre,2020,0
564,monte grande : paciente coronavirus ...,2020,1
565,coronavirus : cómo puede afectar desplome monedas américa latina covid-19,2020,0
566,antivirales enfermedades ayudan detener coronavirus,2020,1
567,precauciones casa blanca proteger donald trump coronavirus,2020,1
568,coronavirus : hombre 64 años primera víctima fatal argentina,2020,0
569,nueva york declaró emergencia coronavirus,2020,1
570,anac reconoció mujeres trabajadoras aviación civil,2020,0
571,alumnos países coronavirus empezarán clases,2020,1
572,argentina reporta primer muerto covid-19 bolivia ...,2020,0
573,confirma primer caso coronavirus colombia,2020,1
574,voluntarios remar argentina recorren calles bariloche,2020,0
575,coronavirus : licencia sueldo trabajadores pedido ...,2020,1
576,lebron james lanzó contundente mensaje nba medio preocupación coronavirus,2020,1
577,china say 78 million migrant rural worker returned ...,2020,0
578,activó protocolo coronavirus aeropuerto ezeiza pasajero llegó catar,2020,1
579,argentina confirma primera muerte américa latina ...,2020,0
580,"alerta coronavirus : jefe gobierno porteño , horacio ...",2020,1
581,backstreet boy : vigencia pop adolescente revival ...,2020,0
582,wuhan suspende total 11 hospitales temporales,2020,0
583,tapa diario perfil domingo 8 marzo,2020,0
584,curioso gesto cristiano ronaldo estadio desierto coronavirus,2020,1
585,"protest , celebration mark international woman 's day",2020,0
586,"hug , handshake u.s. church take new precaution ...",2020,0
587,cuánto tiempo podría permanecer detenido ronaldinho paraguay si sostienen prisión preventiva termine investigación,2020,0
588,"ginés gonzález garcía : “ yo creía coronavirus iba llegar tan rápido , sorprendió ”",2020,1
589,"coronavirus : `` el pánico injustificado '' , dice virólogo argentino francia",2020,1
590,"temor coronavirus , grupo pasajeros obligó ...",2020,1
591,“ como guerra '' : dramático testimonio médico primera línea lucha coronavirus italia,2020,1
592,riesgo país trepó 15 % : llegó superar 2.800 puntos alcanzó punto alto 2005,2020,0
593,nuevos 5 casos coronavirus argentina : 17 infectados,2020,0
594,estrategias google ayudar combatir avance coronavirus : inteligencia artificial inversiones,2020,1
595,alerta mundial : cómo afecta coronavirus deporte motor,2020,1
596,video tutorial : cómo prevenir contagios coronavirus,2020,1
597,solo do cada diez argentinos cree coronavirus peligroso dengue,2020,1
598,murió madrid saxofonista argentino marcelo peralta coronavirus,2020,1
599,falleció madrid saxofonista argentino marcelo peralta coronavirus,2020,1
600,saxofonista argentino marcelo peralta murió coronavirus madrid,2020,1
601,coronavirus argentina : controles ezeiza débiles pasajeros pasan llenar,2020,0
602,tres niños aislados plata síntomas coronavirus,2020,1
603,"coronavirus , suspendió evento fifa iba realizar argentina",2020,0
604,coronavirus : salud descartó posibles casos pasajeros llegaron italia,2020,1
605,"tras estudios , kylian mbappé dio negativo coronavirus",2020,1
606,angela merkel : “ entre 60 70 % alemanes infectará coronavirus ”,2020,1
607,vaticano cerró plaza basílica san pedro coronavirus,2020,1
608,coronavirus pandemia : significa cómo afecta argentina,2020,0
609,coronavirus argentina mundo : últimas noticias hoy pandemia,2020,0
610,penas dispone código penal persona rompan cuarentena pongan riesgo salud pública,2020,0
611,coronavirus : dia suspende personal sede argentina caso positivo país,2020,0
612,futbolista juventus dio positivo coronavirus,2020,1
613,argentina suspende citas deportivas internacionales marzo coronavirus,2020,0
614,"muere coronavirus marcelo peralta , saxofonista argentino jazz",2020,1
615,iglesia sugirió suspender “ beso paz ” dar comunión boca coronavirus,2020,1
616,ruta coronavirus puebla : sabe hombre contagiado visitó italia viajó méxico impartir curso 40 persona,2020,1
617,"ministerio salud , `` la confirmación coronavirus pandemia cambium plane implementando argentina ”",2020,0
618,coronavirus : gobierno decretó emergencia sanitarium toda argentina plazo año,2020,0
619,suspenden reprograman lollapalooza coronavirus argentina,2020,0
620,suspenden lollapalooza argentina coronavirus,2020,0
621,"argentina suspende llegada vuelos europa , unidos , china japón coronavirus",2020,0
622,lista recitales espectáculos masivos suspendidos ciudad buenos aire,2020,0
